Artist_Name,TotalSales,Track_Name,Media_Type,Country,Date
Passengers,0.99,Miss Sarajevo,MPEG audio file,France,20/01/2011 00:00
Passengers,0.99,Plot 180,MPEG audio file,Brazil,12/08/2013 00:00
Passengers,0.99,Plot 180,MPEG audio file,Germany,12/10/2009 00:00
Passengers,0.99,Slug,MPEG audio file,USA,29/04/2012 00:00
Passengers,0.99,Theme From The Swan,MPEG audio file,France,20/01/2011 00:00
Passengers,0.99,United Colours,MPEG audio file,France,20/01/2011 00:00
Passengers,0.99,Your Blue Room,MPEG audio file,Brazil,12/08/2013 00:00
Paul D'Ianno,0.99,Iron Maiden,MPEG audio file,Germany,12/10/2009 00:00
Paul D'Ianno,0.99,Murders In The Rue Morgue,MPEG audio file,Germany,12/10/2009 00:00
Paul D'Ianno,0.99,Prowler,MPEG audio file,Canada,04/05/2012 00:00
Paul D'Ianno,0.99,Sanctuary,MPEG audio file,Brazil,12/08/2013 00:00
Paul D'Ianno,0.99,Women In Uniform,MPEG audio file,France,20/01/2011 00:00
Pearl Jam,0.99,1/2 Full,MPEG audio file,Brazil,12/08/2013 00:00
Pearl Jam,0.99,Alive,MPEG audio file,Canada,04/05/2012 00:00
Pearl Jam,0.99,Animal,MPEG audio file,Brazil,17/10/2009 00:00
Pearl Jam,0.99,Arc,MPEG audio file,Spain,25/01/2011 00:00
Pearl Jam,0.99,Big Wave,MPEG audio file,Brazil,12/08/2013 00:00
Pearl Jam,0.99,Big Wave,MPEG audio file,Germany,12/10/2009 00:00
Pearl Jam,0.99,Black,MPEG audio file,Brazil,12/08/2013 00:00
Pearl Jam,0.99,Can't Keep,MPEG audio file,Germany,12/10/2009 00:00
Pearl Jam,0.99,Corduroy,MPEG audio file,France,20/01/2011 00:00
Pearl Jam,0.99,Cropduster,MPEG audio file,Brazil,12/08/2013 00:00
Pearl Jam,0.99,Dissident,MPEG audio file,Brazil,12/08/2013 00:00
Pearl Jam,0.99,Elderly Woman Behind The Counter In A Small Town,MPEG audio file,Canada,04/05/2012 00:00
Pearl Jam,0.99,F*Ckin' Up,MPEG audio file,Spain,25/01/2011 00:00
Pearl Jam,0.99,Get Right,MPEG audio file,Canada,04/05/2012 00:00
Pearl Jam,0.99,Ghost,MPEG audio file,Spain,25/01/2011 00:00
Pearl Jam,0.99,Given To Fly,MPEG audio file,Canada,04/05/2012 00:00
Pearl Jam,0.99,Go,MPEG audio file,Canada,04/05/2012 00:00
Pearl Jam,0.99,Gone,MPEG audio file,Spain,25/01/2011 00:00
Pearl Jam,0.99,Green Disease,MPEG audio file,Brazil,17/10/2009 00:00
Pearl Jam,0.99,Inside Job,MPEG audio file,Canada,04/05/2012 00:00
Pearl Jam,0.99,Leash,MPEG audio file,Brazil,17/10/2009 00:00
Pearl Jam,0.99,MFC,MPEG audio file,France,20/01/2011 00:00
Pearl Jam,0.99,Nothingman,MPEG audio file,Germany,12/10/2009 00:00
Pearl Jam,0.99,Oceans,MPEG audio file,Brazil,12/08/2013 00:00
Pearl Jam,0.99,Off He Goes,MPEG audio file,Canada,04/05/2012 00:00
Pearl Jam,0.99,Porch,MPEG audio file,Spain,25/01/2011 00:00
Pearl Jam,0.99,Severed Hand,MPEG audio file,Canada,04/05/2012 00:00
Pearl Jam,0.99,Untitled,MPEG audio file,Brazil,12/08/2013 00:00
Pearl Jam,0.99,Untitled,MPEG audio file,Germany,12/10/2009 00:00
Pearl Jam,0.99,W.M.A.,MPEG audio file,Spain,25/01/2011 00:00
Pearl Jam,0.99,Why Go,MPEG audio file,Brazil,17/10/2009 00:00
Pearl Jam,0.99,World Wide Suicide,MPEG audio file,Germany,12/10/2009 00:00
Philharmonia Orchestra & Sir Neville Marriner,0.99,"A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno",Protected AAC audio file,USA,22/07/2011 00:00
Pink Floyd,0.99,Any Colour You Like,MPEG audio file,Brazil,12/08/2013 00:00
Pink Floyd,0.99,Brain Damage,MPEG audio file,Spain,25/01/2011 00:00
Pink Floyd,0.99,The Great Gig In The Sky,MPEG audio file,Brazil,17/10/2009 00:00
Pink Floyd,0.99,Time,MPEG audio file,Canada,04/05/2012 00:00
Planet Hemp,0.99,Bossa,MPEG audio file,Brazil,17/10/2009 00:00
Planet Hemp,0.99,Hemp Family,MPEG audio file,USA,02/09/2013 00:00
Planet Hemp,0.99,Hip Hop Rio,MPEG audio file,Canada,04/05/2012 00:00
Planet Hemp,0.99,Nega Do Cabelo Duro,MPEG audio file,Brazil,17/10/2009 00:00
Planet Hemp,0.99,Nega Do Cabelo Duro,MPEG audio file,USA,02/09/2013 00:00
Planet Hemp,0.99,O Bicho Tá Pregando,MPEG audio file,Spain,25/01/2011 00:00
Planet Hemp,0.99,Rappers Reais,MPEG audio file,Canada,04/05/2012 00:00
Planet Hemp,0.99,Rappers Reais,MPEG audio file,USA,20/08/2013 00:00
Planet Hemp,0.99,Se Liga,MPEG audio file,USA,02/09/2013 00:00
Queen,0.99,A Kind Of Magic,MPEG audio file,USA,30/12/2012 00:00
Queen,0.99,"All Dead, All Dead",MPEG audio file,Hungary,25/05/2012 00:00
Queen,0.99,Another One Bites The Dust,MPEG audio file,USA,02/09/2013 00:00
Queen,0.99,Bicycle Race,MPEG audio file,Canada,04/05/2012 00:00
Queen,0.99,Bohemian Rhapsody,MPEG audio file,Spain,25/01/2011 00:00
Queen,0.99,Breakthru,MPEG audio file,France,21/09/2011 00:00
Queen,0.99,Fat Bottomed Girls,MPEG audio file,Canada,03/09/2013 00:00
Queen,0.99,Fight From The Inside,MPEG audio file,Italy,25/05/2012 00:00
Queen,0.99,Flash,MPEG audio file,Canada,04/09/2013 00:00
Queen,0.99,"Get Down, Make Love",MPEG audio file,Brazil,17/10/2009 00:00
Queen,0.99,Headlong,MPEG audio file,France,21/09/2011 00:00
Queen,0.99,I Want It All,MPEG audio file,Germany,20/09/2011 00:00
Queen,0.99,I Want To Break Free,MPEG audio file,USA,30/12/2012 00:00
Queen,0.99,I'm Going Slightly Mad,MPEG audio file,France,21/09/2011 00:00
Queen,0.99,I'm Going Slightly Mad,MPEG audio file,Germany,11/02/2009 00:00
Queen,0.99,Innuendo,MPEG audio file,France,21/09/2011 00:00
Queen,0.99,It's A Hard Life,MPEG audio file,France,22/05/2010 00:00
Queen,0.99,It's Late,MPEG audio file,Poland,26/05/2012 00:00
Queen,0.99,My Melancholy Blues,MPEG audio file,Spain,25/01/2011 00:00
Queen,0.99,Radio GA GA,MPEG audio file,Germany,11/02/2009 00:00
Queen,0.99,Save Me,MPEG audio file,Canada,03/09/2013 00:00
Queen,0.99,Seven Seas Of Rhye,MPEG audio file,Brazil,17/10/2009 00:00
Queen,0.99,Sheer Heart Attack,MPEG audio file,Hungary,25/05/2012 00:00
Queen,0.99,Sleep On The Sidewalk,MPEG audio file,Italy,25/05/2012 00:00
Queen,0.99,Somebody To Love,MPEG audio file,Canada,03/09/2013 00:00
Queen,0.99,Somebody To Love,MPEG audio file,Spain,25/01/2011 00:00
Queen,0.99,Spread Your Wings,MPEG audio file,Canada,04/09/2013 00:00
Queen,0.99,The Invisible Man,MPEG audio file,USA,30/12/2012 00:00
Queen,0.99,The Show Must Go On,MPEG audio file,Finland,22/09/2011 00:00
Queen,0.99,Under Pressure,MPEG audio file,Germany,20/09/2011 00:00
Queen,0.99,We Are The Champions,MPEG audio file,Finland,12/05/2012 00:00
Queen,0.99,We Are The Champions,MPEG audio file,Spain,25/01/2011 00:00
Queen,0.99,We Will Rock You,MPEG audio file,Canada,04/09/2013 00:00
Queen,0.99,Who Needs You,MPEG audio file,Canada,04/09/2013 00:00
Queen,0.99,Who Wants To Live Forever,MPEG audio file,USA,30/12/2012 00:00
Queen,0.99,You're My Best Friend,MPEG audio file,Brazil,17/10/2009 00:00
Queen,0.99,You're My Best Friend,MPEG audio file,Canada,03/09/2013 00:00
R.E.M.,0.99,Be Mine,MPEG audio file,Brazil,17/10/2009 00:00
R.E.M.,0.99,Binky The Doormat,MPEG audio file,Brazil,16/02/2011 00:00
R.E.M.,0.99,Binky The Doormat,MPEG audio file,France,07/09/2013 00:00
R.E.M.,0.99,Bittersweet Me,MPEG audio file,Brazil,16/02/2011 00:00
R.E.M.,0.99,Can't Get There From Here,MPEG audio file,Canada,08/11/2009 00:00
R.E.M.,0.99,Carnival Of Sorts,MPEG audio file,USA,25/10/2009 00:00
R.E.M.,0.99,Cuyahoga,MPEG audio file,Canada,08/11/2009 00:00
R.E.M.,0.99,Departure,MPEG audio file,United Kingdom,27/05/2012 00:00
R.E.M.,0.99,Don't Go Back To Rockville,MPEG audio file,France,07/09/2013 00:00
R.E.M.,0.99,Electrolite,MPEG audio file,Brazil,16/02/2011 00:00
R.E.M.,0.99,Fall On Me,MPEG audio file,Canada,08/11/2009 00:00
R.E.M.,0.99,Fall On Me,MPEG audio file,India,30/05/2012 00:00
R.E.M.,0.99,Get Up,MPEG audio file,Brazil,17/10/2009 00:00
R.E.M.,0.99,Get Up,MPEG audio file,Poland,26/05/2012 00:00
R.E.M.,0.99,Green Grow The Rushes,MPEG audio file,Canada,17/02/2011 00:00
R.E.M.,0.99,Hairshirt,MPEG audio file,France,07/09/2013 00:00
R.E.M.,0.99,How The West Was Won And Where It Got Us,MPEG audio file,Czech Republic,15/02/2011 00:00
R.E.M.,0.99,I Believe,MPEG audio file,Canada,17/02/2011 00:00
R.E.M.,0.99,I Believe,MPEG audio file,France,07/09/2013 00:00
R.E.M.,0.99,I Remember California,MPEG audio file,United Kingdom,27/05/2012 00:00
R.E.M.,0.99,It's The End Of The World As We Know It (And I Feel Fine),MPEG audio file,Canada,17/02/2011 00:00
R.E.M.,0.99,Leave,MPEG audio file,Belgium,15/02/2011 00:00
R.E.M.,0.99,New Test Leper,MPEG audio file,United Kingdom,27/05/2012 00:00
R.E.M.,0.99,Perfect Circle,MPEG audio file,USA,07/11/2009 00:00
R.E.M.,0.99,Pretty Persuasion,MPEG audio file,USA,07/11/2009 00:00
R.E.M.,0.99,Radio Free Aurope,MPEG audio file,USA,07/11/2009 00:00
R.E.M.,0.99,So Central Rain,MPEG audio file,India,30/05/2012 00:00
R.E.M.,0.99,So Central Rain,MPEG audio file,USA,07/11/2009 00:00
R.E.M.,0.99,"So Fast, So Numb",MPEG audio file,Brazil,16/02/2011 00:00
R.E.M.,0.99,Talk About The Passion,MPEG audio file,Canada,17/02/2011 00:00
R.E.M.,0.99,The Finest Worksong,MPEG audio file,Canada,08/11/2009 00:00
R.E.M.,0.99,The Wake-Up Bomb,MPEG audio file,Czech Republic,15/02/2011 00:00
R.E.M.,0.99,The Wrong Child,MPEG audio file,United Kingdom,27/05/2012 00:00
R.E.M.,0.99,Undertow,MPEG audio file,Belgium,15/02/2011 00:00
R.E.M.,0.99,Undertow,MPEG audio file,France,07/09/2013 00:00
R.E.M.,0.99,Untitled,MPEG audio file,Brazil,17/10/2009 00:00
R.E.M.,0.99,Untitled,MPEG audio file,Czech Republic,02/02/2011 00:00
R.E.M.,0.99,You Are The Everything,MPEG audio file,Canada,04/09/2013 00:00
R.E.M.,0.99,Zither,MPEG audio file,United Kingdom,27/05/2012 00:00
R.E.M. Feat. Kate Pearson,0.99,Country Feedback,MPEG audio file,Canada,17/02/2011 00:00
R.E.M. Feat. Kate Pearson,0.99,Country Feedback,MPEG audio file,France,07/09/2013 00:00
R.E.M. Feat. Kate Pearson,0.99,Endgame,MPEG audio file,Canada,17/02/2011 00:00
R.E.M. Feat. Kate Pearson,0.99,Losing My Religion,MPEG audio file,United Kingdom,27/05/2012 00:00
R.E.M. Feat. Kate Pearson,0.99,Low,MPEG audio file,France,07/09/2013 00:00
R.E.M. Feat. Kate Pearson,0.99,Me In Honey,MPEG audio file,Canada,04/09/2013 00:00
R.E.M. Feat. Kate Pearson,0.99,Radio Song,MPEG audio file,Poland,26/05/2012 00:00
R.E.M. Feat. Kate Pearson,0.99,Shiny Happy People,MPEG audio file,Poland,26/05/2012 00:00
R.E.M. Feat. Kate Pearson,0.99,Texarkana,MPEG audio file,India,30/05/2012 00:00
Raimundos,0.99,A Sua,MPEG audio file,France,07/09/2013 00:00
Raimundos,0.99,Bê-a-Bá,MPEG audio file,France,07/09/2013 00:00
Raimundos,0.99,Esporrei Na Manivela,MPEG audio file,India,30/05/2012 00:00
Raimundos,0.99,Esporrei Na Manivela,MPEG audio file,Portugal,09/11/2009 00:00
Raimundos,0.99,Infeliz Natal,MPEG audio file,India,30/05/2012 00:00
Raimundos,0.99,Papeau Nuky Doe,MPEG audio file,Portugal,09/11/2009 00:00
Raimundos,0.99,Puteiro Em João Pessoa,MPEG audio file,USA,20/02/2011 00:00
Raul Seixas,0.99,As Profecias,MPEG audio file,Portugal,09/11/2009 00:00
Raul Seixas,0.99,Maluco Beleza,MPEG audio file,Portugal,09/11/2009 00:00
Raul Seixas,0.99,No Fundo Do Quintal Da Escola,MPEG audio file,India,30/05/2012 00:00
Raul Seixas,0.99,O Dia Em Que A Terra Parou,MPEG audio file,USA,20/02/2011 00:00
Raul Seixas,0.99,Que Luz É Essa,MPEG audio file,India,30/05/2012 00:00
Raul Seixas,0.99,Que Luz É Essa,MPEG audio file,Portugal,09/11/2009 00:00
Raul Seixas,0.99,Rock Das Aranhas (Ao Vivo) (Live),MPEG audio file,USA,20/02/2011 00:00
Raul Seixas,0.99,Sapato 36,MPEG audio file,Netherlands,12/09/2013 00:00
Raul Seixas,0.99,Século XXI,MPEG audio file,Portugal,09/11/2009 00:00
Raul Seixas,0.99,Todo Mundo Explica,MPEG audio file,USA,20/02/2011 00:00
Red Hot Chili Peppers,0.99,Around The World,MPEG audio file,Denmark,04/06/2012 00:00
Red Hot Chili Peppers,0.99,By The Way,MPEG audio file,USA,20/02/2011 00:00
Red Hot Chili Peppers,0.99,Californication,MPEG audio file,Canada,25/02/2011 00:00
Red Hot Chili Peppers,0.99,Can't Stop,MPEG audio file,USA,20/02/2011 00:00
Red Hot Chili Peppers,0.99,Get On Top,MPEG audio file,Netherlands,12/09/2013 00:00
Red Hot Chili Peppers,0.99,I Could Die For You,MPEG audio file,Denmark,04/06/2012 00:00
Red Hot Chili Peppers,0.99,I Could Have Lied,MPEG audio file,USA,20/02/2011 00:00
Red Hot Chili Peppers,0.99,I Like Dirt,MPEG audio file,Denmark,04/06/2012 00:00
Red Hot Chili Peppers,0.99,If You Have To Ask,MPEG audio file,Netherlands,12/09/2013 00:00
Red Hot Chili Peppers,0.99,Mellowship Slinky In B Major,MPEG audio file,India,30/05/2012 00:00
Red Hot Chili Peppers,0.99,Naked In The Rain,MPEG audio file,USA,20/02/2011 00:00
Red Hot Chili Peppers,0.99,On Mercury,MPEG audio file,USA,20/02/2011 00:00
Red Hot Chili Peppers,0.99,Parallel Universe,MPEG audio file,France,12/11/2009 00:00
Red Hot Chili Peppers,0.99,Porcelain,MPEG audio file,France,12/11/2009 00:00
Red Hot Chili Peppers,0.99,Right On Time,MPEG audio file,France,12/11/2009 00:00
Red Hot Chili Peppers,0.99,Right On Time,MPEG audio file,Netherlands,12/09/2013 00:00
Red Hot Chili Peppers,0.99,Road Trippin',MPEG audio file,Canada,25/02/2011 00:00
Red Hot Chili Peppers,0.99,Sir Psycho Sexy,MPEG audio file,Denmark,04/06/2012 00:00
Red Hot Chili Peppers,0.99,Suck My Kiss,MPEG audio file,France,12/11/2009 00:00
Red Hot Chili Peppers,0.99,Tear,MPEG audio file,France,12/11/2009 00:00
Red Hot Chili Peppers,0.99,Tear,MPEG audio file,Netherlands,12/09/2013 00:00
Red Hot Chili Peppers,0.99,The Power Of Equality,MPEG audio file,India,30/05/2012 00:00
Red Hot Chili Peppers,0.99,The Zephyr Song,MPEG audio file,France,12/11/2009 00:00
Red Hot Chili Peppers,0.99,They're Red Hot,MPEG audio file,France,12/11/2009 00:00
Red Hot Chili Peppers,0.99,This Is The Place,MPEG audio file,Netherlands,12/09/2013 00:00
Red Hot Chili Peppers,0.99,Under The Bridge,MPEG audio file,France,12/11/2009 00:00
Red Hot Chili Peppers,0.99,Under The Bridge,MPEG audio file,Netherlands,12/09/2013 00:00
"Roger Norrington, London Classical Players",0.99,"Act IV, Symphony",Protected AAC audio file,France,12/04/2010 00:00
Royal Philharmonic Orchestra & Sir Thomas Beecham,0.99,"Symphony No. 104 in D Major ""London"": IV. Finale: Spiritoso",Purchased AAC audio file,Norway,29/06/2011 00:00
Rush,0.99,Anthem,MPEG audio file,Netherlands,12/09/2013 00:00
Rush,0.99,Closer To The Heart,MPEG audio file,Canada,25/02/2011 00:00
Rush,0.99,Finding My Way,MPEG audio file,Poland,17/11/2009 00:00
Rush,0.99,Fly By Night,MPEG audio file,Denmark,04/06/2012 00:00
Rush,0.99,Freewill,MPEG audio file,Denmark,04/06/2012 00:00
Rush,0.99,Xanadu,MPEG audio file,France,12/11/2009 00:00
Santana,0.99,Do You Like The Way,MPEG audio file,France,07/01/2013 00:00
Santana,0.99,El Farol,MPEG audio file,India,30/09/2011 00:00
Santana,0.99,Evil Ways,MPEG audio file,Poland,17/11/2009 00:00
Santana,0.99,Funky Piano,MPEG audio file,Canada,25/02/2011 00:00
Santana,0.99,Just Ain't Good Enough,MPEG audio file,Netherlands,12/09/2013 00:00
Santana,0.99,La Puesta Del Sol,MPEG audio file,Netherlands,12/09/2013 00:00
Santana,0.99,Love Of My Life,MPEG audio file,India,30/09/2011 00:00
Santana,0.99,Maria Maria,MPEG audio file,USA,22/06/2010 00:00
Santana,0.99,Persuasion,MPEG audio file,Canada,25/02/2011 00:00
Santana,0.99,Primavera,MPEG audio file,France,14/03/2009 00:00
Santana,0.99,Put Your Lights On,MPEG audio file,France,14/03/2009 00:00
Santana,0.99,Santana Jam,MPEG audio file,Denmark,04/06/2012 00:00
Scholars Baroque Ensemble,0.99,"The Messiah: Behold, I Tell You a Mystery... The Trumpet Shall Sound",Protected AAC audio file,USA,21/03/2010 00:00
Scorpions,0.99,I Can't Explain,Protected AAC audio file,Canada,16/03/2010 00:00
Scorpions,0.99,Loving You Sunday Morning,Protected AAC audio file,United Kingdom,24/06/2011 00:00
Scorpions,0.99,Still Loving You,Protected AAC audio file,Portugal,01/10/2012 00:00
Scorpions,0.99,Tease Me Please Me,Protected AAC audio file,United Kingdom,24/06/2011 00:00
Scorpions,0.99,The Zoo,Protected AAC audio file,Canada,16/03/2010 00:00
Sir Georg Solti & Wiener Philharmoniker,0.99,Die Walküre: The Ride of the Valkyries,Protected AAC audio file,France,06/10/2012 00:00
Skank,0.99,Ali,MPEG audio file,Canada,25/02/2011 00:00
Skank,0.99,Fica,MPEG audio file,Netherlands,12/09/2013 00:00
Skank,0.99,Garota Nacional,MPEG audio file,Poland,17/11/2009 00:00
Skank,0.99,Maquinarama,MPEG audio file,Poland,17/11/2009 00:00
Skank,0.99,Muçulmano,MPEG audio file,Denmark,04/06/2012 00:00
Skank,0.99,Os Exilados,MPEG audio file,Netherlands,12/09/2013 00:00
Skank,0.99,Três Lados,MPEG audio file,Canada,25/02/2011 00:00
Skank,0.99,Um Dia Qualquer,MPEG audio file,Canada,25/02/2011 00:00
Skank,0.99,Zé Trindade,MPEG audio file,Denmark,04/06/2012 00:00
Skank,0.99,Água E Fogo,MPEG audio file,Netherlands,12/09/2013 00:00
Smashing Pumpkins,0.99,Aeroplane Flies High,MPEG audio file,Poland,17/11/2009 00:00
Smashing Pumpkins,0.99,Ava Adore,MPEG audio file,Poland,17/11/2009 00:00
Smashing Pumpkins,0.99,Blissed & Gone,MPEG audio file,Czech Republic,03/10/2013 00:00
Smashing Pumpkins,0.99,Bullet With Butterfly Wings,MPEG audio file,Belgium,04/10/2013 00:00
Smashing Pumpkins,0.99,Bullet With Butterfly Wings,MPEG audio file,Canada,25/02/2011 00:00
Smashing Pumpkins,0.99,Cherub Rock,MPEG audio file,Belgium,04/10/2013 00:00
Smashing Pumpkins,0.99,Cherub Rock,MPEG audio file,Poland,17/11/2009 00:00
Smashing Pumpkins,0.99,Disarm,MPEG audio file,Belgium,04/10/2013 00:00
Smashing Pumpkins,0.99,Drown,MPEG audio file,Denmark,04/06/2012 00:00
Smashing Pumpkins,0.99,Eye,MPEG audio file,Brazil,05/10/2013 00:00
Smashing Pumpkins,0.99,Lucky 13,MPEG audio file,Denmark,04/06/2012 00:00
Smashing Pumpkins,0.99,My Mistake,MPEG audio file,Canada,25/02/2011 00:00
Smashing Pumpkins,0.99,Real Love,MPEG audio file,Canada,25/02/2011 00:00
Smashing Pumpkins,0.99,Real Love,MPEG audio file,USA,12/06/2012 00:00
Smashing Pumpkins,0.99,Rhinocerous,MPEG audio file,Belgium,04/10/2013 00:00
Smashing Pumpkins,0.99,Rock On,MPEG audio file,Norway,03/10/2013 00:00
Smashing Pumpkins,0.99,Saturnine,MPEG audio file,Norway,03/10/2013 00:00
Smashing Pumpkins,0.99,Saturnine,MPEG audio file,Poland,17/11/2009 00:00
Smashing Pumpkins,0.99,Soot & Stars,MPEG audio file,Canada,25/02/2011 00:00
Smashing Pumpkins,0.99,Stand Inside Your Love,MPEG audio file,Brazil,05/10/2013 00:00
Smashing Pumpkins,0.99,Waiting,MPEG audio file,Canada,20/09/2013 00:00
Smashing Pumpkins,0.99,Waiting,MPEG audio file,Denmark,04/06/2012 00:00
Smashing Pumpkins,0.99,Winterlong,MPEG audio file,Czech Republic,03/10/2013 00:00
Smashing Pumpkins,0.99,[Untitled],MPEG audio file,USA,25/06/2012 00:00
Soundgarden,0.99,Black Hole Sun,MPEG audio file,USA,26/06/2012 00:00
Soundgarden,0.99,Bleed Together,MPEG audio file,Canada,27/06/2012 00:00
Soundgarden,0.99,Burden In My Hand,MPEG audio file,Brazil,05/10/2013 00:00
Soundgarden,0.99,Flower,MPEG audio file,Brazil,05/10/2013 00:00
Soundgarden,0.99,Get On The Snake,MPEG audio file,USA,25/06/2012 00:00
Soundgarden,0.99,Hands All Over,MPEG audio file,Poland,17/11/2009 00:00
Soundgarden,0.99,Jesus Christ Pose,MPEG audio file,Brazil,05/10/2013 00:00
Soundgarden,0.99,Loud Love,MPEG audio file,USA,25/06/2012 00:00
Soundgarden,0.99,Nothing To Say,MPEG audio file,USA,25/06/2012 00:00
Soundgarden,0.99,Outshined,MPEG audio file,USA,26/06/2012 00:00
Soundgarden,0.99,Pretty Noose,MPEG audio file,Poland,17/11/2009 00:00
Soundgarden,0.99,Pretty Noose,MPEG audio file,USA,26/06/2012 00:00
Soundgarden,0.99,Rusty Cage,MPEG audio file,Canada,25/02/2011 00:00
Soundgarden,0.99,Spoonman,MPEG audio file,USA,26/06/2012 00:00
Soundgarden,0.99,The Day I Tried To Live,MPEG audio file,Brazil,05/10/2013 00:00
Spyro Gyra,0.99,As We Sleep,MPEG audio file,USA,04/03/2009 00:00
Spyro Gyra,0.99,Believe,MPEG audio file,USA,04/03/2009 00:00
Spyro Gyra,0.99,Best Thing,MPEG audio file,Canada,02/01/2013 00:00
Spyro Gyra,0.99,De La Luz,MPEG audio file,Czech Republic,14/06/2010 00:00
Spyro Gyra,0.99,End Of Romanticism,MPEG audio file,Ireland,18/03/2011 00:00
Spyro Gyra,0.99,End Of Romanticism,MPEG audio file,USA,08/10/2013 00:00
Spyro Gyra,0.99,Heliopolis,MPEG audio file,Finland,18/03/2011 00:00
Spyro Gyra,0.99,It Doesn't Matter,MPEG audio file,Finland,18/03/2011 00:00
Spyro Gyra,0.99,J Squared,MPEG audio file,Spain,25/09/2011 00:00
Spyro Gyra,0.99,J Squared,MPEG audio file,USA,04/03/2009 00:00
Spyro Gyra,0.99,Little Linda,MPEG audio file,Canada,27/06/2012 00:00
Spyro Gyra,0.99,Playtime,MPEG audio file,Spain,25/09/2011 00:00
Spyro Gyra,0.99,Rasul,MPEG audio file,USA,08/10/2013 00:00
Spyro Gyra,0.99,Song For Lorraine,MPEG audio file,Canada,27/06/2012 00:00
Spyro Gyra,0.99,Starburst,MPEG audio file,France,05/03/2011 00:00
Spyro Gyra,0.99,Starburst,MPEG audio file,Poland,17/11/2009 00:00
Spyro Gyra,0.99,Surrender,MPEG audio file,Canada,02/01/2013 00:00
Spyro Gyra,0.99,Surrender,MPEG audio file,Czech Republic,14/06/2010 00:00
Spyro Gyra,0.99,Valentino's,MPEG audio file,USA,19/02/2009 00:00
Spyro Gyra,0.99,When Evening Falls,MPEG audio file,Czech Republic,14/06/2010 00:00
Stevie Ray Vaughan & Double Trouble,0.99,Crossfire,MPEG audio file,Ireland,18/03/2011 00:00
Stevie Ray Vaughan & Double Trouble,0.99,Leave My Girl Alone,MPEG audio file,Poland,17/11/2009 00:00
Stevie Ray Vaughan & Double Trouble,0.99,Let Me Love You Baby,MPEG audio file,Netherlands,19/03/2011 00:00
Stevie Ray Vaughan & Double Trouble,0.99,Riviera Paradise,MPEG audio file,Netherlands,19/03/2011 00:00
Stevie Ray Vaughan & Double Trouble,0.99,Scratch-N-Sniff,MPEG audio file,Netherlands,19/03/2011 00:00
Stevie Ray Vaughan & Double Trouble,0.99,Tightrope,MPEG audio file,Canada,27/06/2012 00:00
Stevie Ray Vaughan & Double Trouble,0.99,Travis Walk,MPEG audio file,Netherlands,19/03/2011 00:00
Stevie Ray Vaughan & Double Trouble,0.99,Travis Walk,MPEG audio file,USA,08/10/2013 00:00
Stevie Ray Vaughan & Double Trouble,0.99,Wall Of Denial,MPEG audio file,Canada,27/06/2012 00:00
Stone Temple Pilots,0.99,Crackerman,MPEG audio file,Czech Republic,08/12/2009 00:00
Stone Temple Pilots,0.99,Creep,MPEG audio file,Germany,30/06/2012 00:00
Stone Temple Pilots,0.99,Dead And Bloated,MPEG audio file,Canada,27/06/2012 00:00
Stone Temple Pilots,0.99,No Memory,MPEG audio file,United Kingdom,20/03/2011 00:00
Stone Temple Pilots,0.99,Piece Of Pie,MPEG audio file,USA,08/10/2013 00:00
Stone Temple Pilots,0.99,Piece Of Pie,MPEG audio file,United Kingdom,20/03/2011 00:00
Stone Temple Pilots,0.99,Plush,MPEG audio file,Norway,25/11/2009 00:00
Stone Temple Pilots,0.99,Sex Type Thing,MPEG audio file,USA,08/10/2013 00:00
Stone Temple Pilots,0.99,Wet My Bed,MPEG audio file,Czech Republic,08/12/2009 00:00
Stone Temple Pilots,0.99,Where The River Goes,MPEG audio file,United Kingdom,20/03/2011 00:00
System Of A Down,0.99,B.Y.O.B.,MPEG audio file,USA,08/10/2013 00:00
System Of A Down,0.99,Cigaro,MPEG audio file,United Kingdom,20/03/2011 00:00
System Of A Down,0.99,Lost in Hollywood,MPEG audio file,Denmark,09/12/2009 00:00
System Of A Down,0.99,Question!,MPEG audio file,USA,08/10/2013 00:00
System Of A Down,0.99,Question!,MPEG audio file,United Kingdom,20/03/2011 00:00
System Of A Down,0.99,Radio/Video,MPEG audio file,Denmark,09/12/2009 00:00
System Of A Down,0.99,Revenga,MPEG audio file,Austria,08/12/2009 00:00
System Of A Down,0.99,Sad Statue,MPEG audio file,Denmark,09/12/2009 00:00
System Of A Down,0.99,Soldier Side - Intro,MPEG audio file,Austria,08/12/2009 00:00
System Of A Down,0.99,Soldier Side - Intro,MPEG audio file,Germany,30/06/2012 00:00
System Of A Down,0.99,Violent Pornography,MPEG audio file,Denmark,09/12/2009 00:00
System Of A Down,0.99,Violent Pornography,MPEG audio file,Germany,30/06/2012 00:00
Temple of the Dog,0.99,All Night Thing,Protected AAC audio file,USA,21/03/2010 00:00
Temple of the Dog,0.99,Call Me a Dog,Protected AAC audio file,Norway,29/06/2011 00:00
Temple of the Dog,0.99,Four Walled World,Protected AAC audio file,France,06/10/2012 00:00
Temple of the Dog,0.99,Say Hello 2 Heaven,Protected AAC audio file,USA,21/03/2010 00:00
